elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,source
433.174,303.322,117.284,420.606,zip
368.112,284.047,68.011,352.058,zip
516.523,390.981,107.719,498.7,zip
471.307,333.945,120.703,454.648,zip
611.99,456.605,142.937,599.542,zip
646.465,509.42,123.375,632.795,zip
431.477,334.105,88.557,422.662,zip
475.342,374.031,84.458,458.489,zip
695.0,510.377,163.48,673.857,zip
525.165,363.46,143.786,507.246,zip
562.692,452.145,100.925,553.07,zip
537.981,391.153,133.072,524.225,zip
451.93,339.983,99.995,439.978,zip
335.945,216.33,92.14,308.47,zip
515.863,370.416,124.814,495.23,zip
528.777,405.413,111.289,516.702,zip
362.326,288.057,64.012,352.069,zip
502.06,355.926,123.974,479.9,zip
484.022,355.049,112.97,468.019,zip
682.162,484.146,164.049,648.195,zip
483.942,361.366,96.364,457.73,zip
561.993,448.692,101.056,549.748,zip
474.884,352.406,105.316,457.722,zip
445.029,289.051,142.545,431.596,zip
440.191,338.385,79.62,418.005,zip
432.764,319.025,95.707,414.732,zip
426.463,311.799,95.938,407.737,zip
527.839,346.325,151.268,497.593,zip
445.854,320.388,106.796,427.184,zip
536.662,400.721,116.209,516.93,zip
549.387,410.172,127.432,537.604,zip
523.222,366.538,132.92,499.458,zip
393.549,308.036,68.007,376.043,zip
462.22,350.169,92.573,442.742,zip
503.227,357.575,120.531,478.106,zip
443.687,361.879,72.375,434.254,zip
518.054,406.016,95.533,501.549,zip
573.362,450.597,111.652,562.249,zip
550.946,426.09,108.532,534.622,zip
495.729,354.659,116.876,471.535,zip
546.477,386.907,138.181,525.088,zip
414.473,308.16,88.045,396.205,zip
557.441,395.815,143.932,539.747,zip
500.084,361.023,120.341,481.364,zip
463.307,352.041,100.011,452.052,zip
592.491,443.759,127.93,571.689,zip
454.842,342.862,91.695,434.557,zip
501.02,370.864,111.658,482.522,zip
489.876,389.157,88.262,477.419,zip
427.705,298.715,115.503,414.218,zip
411.593,268.5,130.301,398.801,zip
348.488,263.438,71.846,335.284,zip
462.768,369.205,84.275,453.48,zip
312.013,235.688,63.915,299.603,zip
429.473,328.679,84.174,412.853,zip
377.683,264.049,96.018,360.067,zip
562.754,407.707,135.902,543.609,zip
463.935,348.4,95.018,443.418,zip
553.275,389.157,138.984,528.141,zip
546.673,398.392,131.469,529.861,zip
373.67,284.406,72.102,356.508,zip
616.01,450.731,143.595,594.326,zip
597.513,467.946,115.986,583.932,zip
393.404,253.266,122.675,375.941,zip
504.659,377.257,115.162,492.419,zip
582.085,397.721,155.111,552.832,zip
566.015,432.711,116.191,548.902,zip
480.601,317.832,146.997,464.829,zip
427.169,320.173,94.41,414.583,zip
545.093,406.265,128.717,534.982,zip
490.064,359.854,115.953,475.807,zip
354.494,233.311,110.724,344.035,zip
322.829,235.624,71.885,307.509,zip
280.232,206.639,64.828,271.467,zip
511.411,373.495,120.482,493.977,zip
588.754,441.022,131.114,572.136,zip
491.826,347.865,127.95,475.815,zip
330.691,254.659,59.685,314.344,zip
464.908,343.166,99.757,442.923,zip
492.16,364.714,116.227,480.941,zip
361.83,252.127,92.046,344.173,zip
426.303,326.203,91.496,417.699,zip
587.973,438.027,140.651,578.678,zip
515.811,368.517,136.191,504.708,zip
534.457,402.579,115.592,518.171,zip
473.35,349.665,103.31,452.975,zip
417.333,290.239,108.839,399.078,zip
516.125,355.223,143.685,498.908,zip
627.845,433.133,168.44,601.573,zip
209.717,140.134,56.053,196.187,zip
436.826,351.826,75.962,427.788,zip
598.239,380.087,192.044,572.131,zip
448.942,359.831,79.962,439.793,zip
343.584,244.968,75.071,320.039,zip
613.44,464.534,123.081,587.615,zip
513.788,414.19,87.617,501.807,zip
484.928,356.661,112.208,468.869,zip
676.483,518.319,147.521,665.84,zip
506.587,350.415,143.351,493.766,zip
503.758,368.114,116.036,484.15,zip
559.666,422.098,123.443,545.541,zip
341.572,239.829,87.937,327.766,zip
667.731,512.633,133.203,645.836,zip
357.662,264.83,75.101,339.931,zip
482.57,367.53,98.798,466.328,zip
523.225,398.242,108.611,506.853,zip
433.927,319.386,95.815,415.201,zip
444.67,342.695,87.666,430.361,zip
358.695,263.442,83.822,347.264,zip
440.301,291.808,131.913,423.721,zip
424.256,291.467,115.788,407.255,zip
643.182,498.238,122.582,620.82,zip
525.749,409.21,108.32,517.53,zip
477.305,316.87,140.385,457.255,zip
553.415,431.898,103.021,534.919,zip
490.086,381.404,83.432,464.836,zip
535.587,398.675,115.615,514.29,zip
554.695,389.351,148.515,537.866,zip
491.449,351.642,129.339,480.981,zip
543.761,384.006,148.002,532.008,zip
514.717,405.198,92.272,497.47,zip
457.108,341.752,96.494,438.246,zip
552.759,415.829,127.947,543.776,zip
509.948,364.513,128.18,492.693,zip
529.71,409.601,98.461,508.062,zip
461.488,358.763,91.683,450.446,zip
505.536,366.229,128.783,495.012,zip
422.569,320.047,92.013,412.06,zip
516.852,375.588,123.864,499.452,zip
498.999,358.581,131.479,490.06,zip
628.306,483.052,135.733,618.785,zip
550.698,418.554,119.587,538.141,zip
550.994,415.824,123.947,539.771,zip
446.503,354.419,75.662,430.081,zip
395.313,309.002,67.346,376.348,zip
608.402,439.612,157.292,596.904,zip
528.764,397.788,119.336,517.124,zip
496.729,383.656,103.906,487.562,zip
447.653,372.88,64.151,437.031,zip
513.761,384.345,116.104,500.449,zip
563.23,431.792,119.942,551.734,zip
545.438,393.791,140.639,534.43,zip
471.668,362.625,91.652,454.277,zip
580.326,453.769,99.51,553.279,zip
375.233,245.509,118.794,364.303,zip
605.563,439.562,154.44,594.002,zip
453.726,340.478,96.135,436.613,zip
503.271,356.563,136.215,492.778,zip
458.77,302.699,141.259,443.958,zip
522.335,399.038,111.73,510.768,zip
432.545,325.729,99.307,425.036,zip
525.278,373.91,135.244,509.154,zip
462.256,376.114,68.02,444.134,zip
622.032,460.075,142.782,602.857,zip
445.546,338.094,95.462,433.556,zip
613.423,444.544,148.181,592.725,zip
437.442,339.946,87.986,427.932,zip
579.028,430.594,136.824,567.418,zip
517.01,364.642,132.233,496.875,zip
327.963,229.316,84.485,313.801,zip
594.905,459.543,119.88,579.423,zip
517.583,358.283,147.294,505.577,zip
499.724,351.615,127.86,479.475,zip
495.899,364.02,116.006,480.026,zip
422.32,303.918,107.971,411.889,zip
580.336,436.051,128.014,564.065,zip
499.832,378.676,111.609,490.285,zip
452.558,332.285,104.089,436.374,zip
578.586,392.905,150.812,543.717,zip
479.949,364.563,92.142,456.705,zip
612.453,443.847,143.95,587.797,zip
452.621,322.401,111.447,433.848,zip
601.947,467.969,119.992,587.961,zip
485.735,381.362,96.344,477.706,zip
450.21,354.941,83.75,438.691,zip
728.761,548.784,156.223,705.007,zip
501.898,387.903,103.974,491.877,zip
519.899,394.209,115.475,509.684,zip
695.554,541.607,128.38,669.987,zip
619.335,461.324,136.391,597.715,zip
466.086,334.46,119.45,453.91,zip
525.027,394.085,119.419,513.504,zip
466.845,356.681,100.191,456.872,zip
451.532,311.255,121.268,432.523,zip
540.54,415.216,107.796,523.012,zip
469.95,338.27,99.491,437.761,zip
492.317,361.932,120.644,482.576,zip
369.775,255.741,91.906,347.647,zip
583.438,407.165,155.68,562.845,zip
439.93,322.978,103.672,426.65,zip
461.489,350.61,91.636,442.246,zip
438.286,335.785,91.941,427.726,zip
466.748,363.418,92.873,456.291,zip
533.917,384.696,132.239,516.935,zip
598.983,439.863,145.276,585.139,zip
515.745,404.908,92.206,497.114,zip
377.067,263.176,91.713,354.889,zip
485.992,362.589,102.471,465.06,zip
560.296,405.048,135.016,540.064,zip
451.125,368.994,72.194,441.188,zip
471.452,340.04,109.298,449.338,zip
617.149,443.73,155.905,599.635,zip
443.703,353.148,72.234,425.382,zip
427.616,308.189,108.066,416.255,zip
587.538,361.786,163.002,524.788,zip
514.061,367.773,135.916,503.689,zip
557.657,396.737,136.253,532.99,zip
551.202,398.327,139.414,537.741,zip
517.417,357.217,136.465,493.682,zip
392.466,282.109,92.693,374.802,zip
526.141,386.793,121.117,507.91,zip
440.194,346.041,83.527,429.568,zip
511.763,371.101,119.71,490.811,zip
534.87,388.797,133.649,522.446,zip
444.358,333.015,96.293,429.308,zip
570.765,420.583,130.936,551.519,zip
515.42,381.297,124.423,505.72,zip
628.498,466.576,151.537,618.113,zip
409.775,247.796,151.875,399.671,zip
402.496,266.722,109.113,375.835,zip
430.851,307.178,111.701,418.879,zip
388.126,272.163,105.615,377.778,zip
450.913,341.786,99.356,441.142,zip
452.271,337.307,103.176,440.483,zip
752.201,559.959,174.739,734.698,zip
477.303,366.931,99.709,466.64,zip
539.251,375.481,143.801,519.282,zip
552.086,444.043,92.008,536.051,zip
485.351,350.565,123.494,474.059,zip
454.075,291.855,151.924,443.779,zip
510.967,387.162,94.815,481.977,zip
582.112,401.887,168.792,570.679,zip
648.352,460.363,156.123,616.486,zip
428.214,300.982,116.38,417.362,zip
435.675,360.938,64.166,425.104,zip
544.043,410.215,119.48,529.695,zip
480.395,359.787,91.945,451.732,zip
351.299,240.192,100.08,340.272,zip
499.33,350.55,116.85,467.4,zip
463.59,334.182,99.459,433.641,zip
523.477,376.715,128.243,504.958,zip
518.586,392.508,116.15,508.658,zip
513.511,378.851,123.625,502.476,zip
510.11,359.714,139.889,499.603,zip
400.35,303.801,83.945,387.746,zip
558.296,406.018,135.339,541.357,zip
504.672,320.089,168.046,488.135,zip
515.923,343.262,155.665,498.927,zip
526.049,387.038,127.682,514.72,zip
486.55,355.288,121.121,476.409,zip
454.923,340.938,104.287,445.225,zip
497.929,383.324,95.831,479.155,zip
572.416,447.357,104.786,552.143,zip
446.874,323.396,107.798,431.194,zip
433.898,335.228,87.797,423.025,zip
797.421,627.202,132.677,759.879,zip
669.942,485.111,170.982,656.093,zip
502.002,354.731,135.515,490.246,zip
429.544,335.426,71.877,407.303,zip
463.25,312.895,140.402,453.297,zip
392.707,259.611,115.826,375.437,zip
439.643,334.812,95.66,430.472,zip
495.618,361.094,124.376,485.47,zip
578.438,398.155,152.827,550.982,zip
654.067,524.831,112.177,637.008,zip
515.483,382.46,118.286,500.746,zip
329.074,216.527,96.234,312.761,zip
572.838,400.694,152.263,552.957,zip
563.232,439.183,111.792,550.975,zip
391.728,290.096,91.4,381.496,zip
547.794,424.606,112.16,536.766,zip
569.352,442.584,116.681,559.265,zip
383.506,251.222,111.654,362.876,zip
556.027,398.798,147.555,546.353,zip
519.596,377.502,131.132,508.634,zip
591.792,442.673,127.617,570.29,zip
524.543,404.625,109.249,513.874,zip
516.076,359.772,139.911,499.683,zip
491.852,346.288,127.37,473.658,zip
605.344,423.606,167.844,591.45,zip
568.442,406.884,147.595,554.479,zip
371.343,260.848,100.326,361.174,zip
468.648,351.96,99.988,451.948,zip
389.123,295.752,75.936,371.688,zip
456.273,341.989,103.392,445.381,zip
425.151,320.061,92.017,412.078,zip
551.132,395.596,143.853,539.449,zip
546.319,396.922,136.316,533.238,zip
484.613,373.878,100.504,474.382,zip
585.729,438.486,135.532,574.018,zip
538.119,409.891,116.537,526.428,zip
456.657,301.581,142.854,444.435,zip
502.199,376.84,99.168,476.008,zip
481.279,331.066,129.196,460.262,zip
523.399,349.705,162.653,512.358,zip
438.212,326.047,100.631,426.678,zip
565.378,431.481,123.851,555.332,zip
309.199,240.943,59.248,300.191,zip
446.523,326.838,102.136,428.974,zip
467.125,318.009,119.253,437.262,zip
572.777,410.584,147.491,558.075,zip
522.206,350.55,155.357,505.907,zip
396.916,257.853,119.009,376.862,zip
688.556,525.11,143.211,668.321,zip
601.141,450.917,131.683,582.6,zip
405.141,305.953,83.441,389.394,zip
540.02,388.859,132.292,521.151,zip
456.913,317.364,116.5,433.864,zip
551.953,394.536,135.497,530.033,zip
530.773,416.338,96.078,512.416,zip
475.228,373.858,83.521,457.379,zip
527.238,368.423,124.142,492.565,zip
382.699,285.956,80.551,366.507,zip
574.306,414.152,144.752,558.904,zip
452.229,327.898,107.966,435.864,zip
468.318,327.185,123.691,450.876,zip
549.646,425.033,113.342,538.375,zip
382.308,298.055,71.533,369.588,zip
447.362,345.314,79.382,424.696,zip
549.866,408.456,130.864,539.32,zip
351.802,245.369,96.538,341.907,zip
518.891,372.271,137.578,509.849,zip
524.435,364.011,132.004,496.015,zip
343.903,252.742,80.235,332.977,zip
470.55,366.421,91.605,458.026,zip
536.527,390.709,135.552,526.261,zip
544.358,415.804,107.949,523.753,zip
549.929,422.107,115.482,537.589,zip
484.762,349.042,117.7,466.742,zip
380.804,274.963,97.045,372.008,zip
545.984,384.364,144.136,528.5,zip
504.102,350.52,131.445,481.965,zip
638.854,471.066,135.73,606.796,zip
444.451,331.614,99.884,431.498,zip
541.204,404.579,102.126,506.705,zip
441.377,300.102,128.043,428.145,zip
357.553,248.578,82.859,331.437,zip
375.807,275.708,89.199,364.907,zip
342.483,256.714,71.09,327.804,zip
541.475,409.097,120.322,529.419,zip
478.068,357.188,104.347,461.535,zip
473.919,361.618,99.345,460.963,zip
458.842,355.929,87.004,442.933,zip
448.042,283.442,147.709,431.151,zip
560.271,405.509,136.508,542.017,zip
523.669,386.845,127.619,514.464,zip
554.863,403.491,139.823,543.314,zip
482.998,368.553,96.144,464.697,zip
576.637,440.054,120.014,560.068,zip
596.989,448.884,136.268,585.152,zip
394.028,283.56,91.857,375.417,zip
518.41,393.888,108.52,502.408,zip
422.168,298.435,107.436,405.871,zip
592.364,473.57,100.332,573.902,zip
503.55,390.643,99.654,490.297,zip
492.796,399.578,75.168,474.746,zip
449.843,265.469,136.638,402.107,zip
315.778,240.982,63.208,304.19,zip
373.681,276.805,86.995,363.8,zip
453.915,351.336,91.826,443.162,zip
460.858,355.16,95.773,450.933,zip
534.142,392.294,132.099,524.393,zip
426.367,306.082,103.352,409.434,zip
361.867,292.172,60.035,352.207,zip
518.451,366.35,135.39,501.74,zip
505.799,356.43,140.169,496.599,zip
635.007,453.497,168.556,622.053,zip
550.639,400.447,136.152,536.599,zip
373.764,264.008,92.002,356.01,zip
439.1,336.176,92.048,428.224,zip
506.796,338.978,143.567,482.545,zip
396.687,269.358,91.106,360.464,zip
497.869,388.198,100.051,488.249,zip
637.069,471.417,141.022,612.439,zip
492.502,354.846,127.585,482.431,zip
485.373,360.376,116.121,476.497,zip
486.36,339.253,123.727,462.98,zip
587.756,454.537,115.628,570.165,zip
715.228,555.617,139.903,695.52,zip
440.535,310.29,111.386,421.676,zip
722.532,545.587,156.455,702.042,zip
558.125,396.402,148.15,544.552,zip
638.468,477.213,136.346,613.559,zip
522.445,389.809,123.307,513.116,zip
541.159,391.582,139.85,531.432,zip
422.584,298.166,107.339,405.505,zip
517.717,415.613,87.918,503.531,zip
436.196,308.329,108.115,416.444,zip
567.962,400.11,140.038,540.148,zip
545.893,467.831,55.979,523.81,zip
513.699,381.086,99.241,480.327,zip
518.591,367.667,123.887,491.554,zip
271.754,190.146,68.776,258.922,zip
625.749,457.469,135.69,593.159,zip
572.241,423.797,129.157,552.954,zip
462.62,328.342,109.447,437.789,zip
408.6,288.239,98.712,386.951,zip
682.064,489.344,163.114,652.458,zip
401.019,304.132,84.036,388.168,zip
365.185,271.372,83.806,355.178,zip
679.905,515.754,145.055,660.809,zip
391.32,275.353,107.746,383.099,zip
547.263,383.009,145.14,528.149,zip
413.69,315.148,84.847,399.995,zip
454.592,341.559,96.44,437.999,zip
371.207,266.12,87.382,353.502,zip
613.707,457.204,139.149,596.353,zip
459.367,324.554,120.205,444.759,zip
422.919,308.973,104.328,413.301,zip
414.067,320.262,85.132,405.394,zip
527.77,409.381,107.313,516.694,zip
636.946,496.939,116.219,613.158,zip
488.419,361.212,100.336,461.548,zip
579.305,458.709,86.996,545.705,zip
448.685,336.272,92.074,428.346,zip
451.574,352.783,84.186,436.969,zip
515.663,344.111,152.049,496.16,zip
429.976,320.637,92.183,412.82,zip
470.176,338.126,111.382,449.508,zip
420.324,290.603,107.483,398.086,zip
528.994,391.101,119.724,510.825,zip
529.28,383.151,127.717,510.868,zip
565.633,398.018,147.267,545.285,zip
423.423,312.357,96.109,408.466,zip
532.256,408.555,108.147,516.702,zip
515.507,392.549,112.156,504.705,zip
476.749,356.692,108.21,464.902,zip
532.5,387.315,125.07,512.385,zip
317.506,223.393,83.772,307.165,zip
621.426,462.843,140.865,603.708,zip
489.296,332.442,140.186,472.628,zip
429.492,316.073,104.024,420.097,zip
343.346,258.278,75.496,333.774,zip
734.021,575.26,143.815,719.075,zip
425.614,323.309,91.803,415.112,zip
438.493,365.952,60.992,426.944,zip
517.408,383.576,115.871,499.447,zip
596.813,418.264,154.311,572.575,zip
450.047,341.906,91.44,433.346,zip
586.115,430.676,139.571,570.247,zip
445.908,328.223,98.862,427.085,zip
537.885,383.097,143.661,526.758,zip
479.99,335.657,123.873,459.53,zip
363.175,256.956,92.343,349.299,zip
375.214,271.485,83.841,355.326,zip
520.644,380.418,124.136,504.554,zip
415.308,293.082,96.355,389.437,zip
432.107,318.229,95.468,413.697,zip
408.468,271.384,119.728,391.112,zip
375.324,265.968,92.685,358.653,zip
505.122,408.741,80.145,488.886,zip
477.592,349.32,111.147,460.467,zip
528.91,406.882,111.693,518.575,zip
507.946,349.168,146.809,495.977,zip
434.435,319.163,99.738,418.901,zip
456.874,313.862,119.188,433.05,zip
547.985,388.999,140.36,529.359,zip
525.388,383.505,123.84,507.345,zip
425.512,315.704,99.906,415.61,zip
647.599,460.197,156.066,616.263,zip
593.731,445.753,135.317,581.07,zip
434.975,321.666,99.279,420.945,zip
521.378,390.947,114.519,505.466,zip
483.473,356.235,100.066,456.301,zip
646.742,481.416,139.252,620.668,zip
491.117,354.053,119.343,473.396,zip
494.81,367.211,102.661,469.872,zip
350.181,240.581,100.242,340.823,zip
353.564,263.44,71.847,335.287,zip
451.285,317.45,115.075,432.525,zip
489.139,354.604,123.513,478.117,zip
538.548,380.191,136.068,516.259,zip
445.799,321.353,111.085,432.438,zip
407.842,269.224,128.584,397.808,zip
304.094,208.241,80.092,288.333,zip
499.7,367.311,106.638,473.949,zip
420.92,302.562,104.888,407.45,zip
534.698,385.045,136.37,521.415,zip
488.431,384.45,88.103,472.553,zip
449.056,315.551,123.824,439.375,zip
483.217,353.542,120.525,474.067,zip
531.805,433.704,79.578,513.282,zip
553.636,402.841,107.69,510.531,zip
432.799,326.601,95.59,422.191,zip
611.527,434.235,155.368,589.603,zip
564.358,412.712,132.228,544.94,zip
524.838,397.808,112.511,510.319,zip
496.554,375.478,111.844,487.322,zip
444.506,337.541,91.334,428.875,zip
504.686,383.395,97.888,481.283,zip
533.45,356.878,138.785,495.663,zip
445.771,303.827,131.925,435.752,zip
532.483,388.508,116.152,504.66,zip
559.656,445.276,96.275,541.551,zip
439.045,294.048,135.103,429.151,zip
454.299,332.6,108.195,440.795,zip
531.88,406.971,115.707,522.678,zip
498.047,363.772,123.922,487.694,zip
510.494,404.326,96.077,500.403,zip
643.582,463.76,154.586,618.346,zip
243.933,145.229,88.751,233.98,zip
464.843,343.663,107.894,451.557,zip
414.026,332.801,64.154,396.955,zip
538.538,418.136,109.608,527.744,zip
527.966,378.649,139.502,518.151,zip
572.328,445.322,117.403,562.725,zip
623.314,463.526,143.853,607.379,zip
474.42,360.772,96.205,456.977,zip
661.973,493.342,155.164,648.506,zip
546.837,386.62,151.459,538.079,zip
506.984,356.052,132.019,488.071,zip
434.968,310.097,107.341,417.438,zip
467.729,335.336,115.77,451.106,zip
535.701,412.768,108.201,520.969,zip
494.917,368.651,109.38,478.031,zip
472.029,343.072,111.698,454.77,zip
470.439,363.721,83.935,447.656,zip
575.152,434.754,127.634,562.388,zip
479.892,365.068,104.305,469.373,zip
498.72,381.438,107.279,488.717,zip
483.32,371.758,95.937,467.695,zip
295.057,193.54,84.673,278.213,zip
314.598,221.607,83.102,304.709,zip
483.838,355.17,119.72,474.89,zip
617.894,456.691,148.224,604.915,zip
462.857,320.851,132.351,453.202,zip
532.945,367.788,151.912,519.7,zip
486.453,378.829,83.741,462.57,zip
405.75,273.466,122.861,396.327,zip
619.446,447.339,155.77,603.109,zip
433.469,332.07,92.019,424.089,zip
321.486,239.788,63.943,303.731,zip
543.306,394.483,132.836,527.319,zip
409.219,294.7,87.613,382.313,zip
519.893,384.179,120.056,504.235,zip
384.716,256.464,116.21,372.674,zip
582.623,407.744,145.334,553.078,zip
544.633,394.009,140.717,534.726,zip
399.175,274.999,107.608,382.607,zip
437.359,335.55,83.887,419.437,zip
488.259,359.489,111.841,471.33,zip
591.645,451.988,111.997,563.985,zip
647.587,482.504,135.579,618.083,zip
542.537,394.754,131.584,526.338,zip
520.787,386.989,119.687,506.676,zip
348.62,268.437,64.104,332.541,zip
562.216,438.314,107.586,545.9,zip
379.421,267.861,83.956,351.817,zip
537.454,386.636,131.536,518.172,zip
